date,equity,held,exposure,regime,base_target
2014-06-20,1.7717789471315457,SOXL,1.0,RISK_ON,SOXL
2014-06-23,1.7521968626915605,SOXL,1.0,RISK_ON,SOXL
2014-06-24,1.7131899366074768,SOXL,1.0,RISK_ON,SOXL
2014-06-25,1.731674646108588,SOXL,1.0,RISK_ON,SOXL
2014-06-26,1.7095860351587597,SOXL,1.0,RISK_ON,SOXL
2014-06-27,1.717732738853873,SOXL,1.0,RISK_ON,SOXL
2014-06-30,1.771465816019612,SOXL,1.0,RISK_ON,SOXL
2014-07-01,1.844466984571686,SOXL,1.0,RISK_ON,SOXL
2014-07-02,1.858409630633586,SOXL,1.0,RISK_ON,SOXL
2014-07-03,1.8958501623508142,SOXL,1.0,RISK_ON,SOXL
2014-07-07,1.8562164815047388,SOXL,1.0,RISK_ON,SOXL
2014-07-08,1.8281750547958298,SOXL,1.0,RISK_ON,SOXL
2014-07-09,1.8599756555968492,SOXL,1.0,RISK_ON,SOXL
2014-07-10,1.833187738411923,SOXL,1.0,RISK_ON,SOXL
2014-07-11,1.83679163986064,SOXL,1.0,RISK_ON,SOXL
2014-07-14,1.861542665636359,SOXL,1.0,RISK_ON,SOXL
2014-07-15,1.8468167608237656,SOXL,1.0,RISK_ON,SOXL
2014-07-16,1.910732571152109,SOXL,1.0,RISK_ON,SOXL
2014-07-17,1.7631626083357972,SOXL,1.0,RISK_ON,SOXL
2014-07-18,1.8322477294034665,SOXL,1.0,RISK_ON,SOXL
2014-07-21,1.8472870115970554,SOXL,1.0,RISK_ON,SOXL
2014-07-22,1.882534517319967,SOXL,1.0,RISK_ON,SOXL
2014-07-23,1.7525104863416179,SOXL,1.0,RISK_ON,SOXL
2014-07-24,1.7081761447806056,SOXL,1.0,RISK_ON,SOXL
2014-07-25,1.6054106511640653,SOXL,1.0,RISK_ON,SOXL
2014-07-28,1.6002407247520851,SOXL,1.0,RISK_ON,SOXL
2014-07-29,1.592878141749381,SOXL,1.0,RISK_ON,SOXL
2014-07-30,1.6398751444053454,SOXL,1.0,RISK_ON,SOXL
2014-07-31,1.5286484615019182,SOXL,1.0,RISK_ON,SOXL
2014-08-01,1.5109931997921546,TQQQ,1.0,RISK_ON,TQQQ
2014-08-04,1.541938955141182,TQQQ,1.0,RISK_ON,TQQQ
2014-08-05,1.5058349783043303,TQQQ,1.0,RISK_ON,TQQQ
2014-08-06,1.503256760954898,TQQQ,1.0,RISK_ON,TQQQ
2014-08-07,1.4887759085107517,TQQQ,1.0,RISK_ON,TQQQ
2014-08-08,1.5205148790385756,TQQQ,1.0,RISK_ON,TQQQ
2014-08-11,1.5480881297859983,TQQQ,1.0,RISK_ON,TQQQ
2014-08-12,1.5445171724906146,TQQQ,1.0,RISK_ON,TQQQ
2014-08-13,1.5947060493381662,TQQQ,1.0,RISK_ON,TQQQ
2014-08-14,1.6193037008715423,TQQQ,1.0,RISK_ON,TQQQ
2014-08-15,1.641322777697694,TQQQ,1.0,RISK_ON,TQQQ
2014-08-18,1.6809974735914013,TQQQ,1.0,RISK_ON,TQQQ
2014-08-19,1.7099590593604297,TQQQ,1.0,RISK_ON,TQQQ
2014-08-20,1.7099590593604297,TQQQ,1.0,RISK_ON,TQQQ
2014-08-21,1.7196799060162136,TQQQ,1.0,RISK_ON,TQQQ
2014-08-22,1.7264242005038388,TQQQ,1.0,RISK_ON,TQQQ
2014-08-25,1.7456656543326676,TQQQ,1.0,RISK_ON,TQQQ
2014-08-26,1.7516169718800247,TQQQ,1.0,RISK_ON,TQQQ
2014-08-27,1.7518160201701236,TQQQ,1.0,RISK_ON,TQQQ
2014-08-28,1.744674582056412,TQQQ,1.0,RISK_ON,TQQQ
2014-08-29,1.7651063946901229,TQQQ,1.0,RISK_ON,TQQQ
2014-09-02,1.7797864145436322,TQQQ,1.0,RISK_ON,TQQQ
2014-09-03,1.7492364925087873,TQQQ,1.0,RISK_ON,TQQQ
2014-09-04,1.7436825568260443,TQQQ,1.0,RISK_ON,TQQQ
2014-09-05,1.7706605686113936,TQQQ,1.0,RISK_ON,TQQQ
2014-09-08,1.7795873662535329,TQQQ,1.0,RISK_ON,TQQQ
2014-09-09,1.7363431424956095,TQQQ,1.0,RISK_ON,TQQQ
2014-09-10,1.7766116479202225,TQQQ,1.0,RISK_ON,TQQQ
2014-09-11,1.7752231937793528,TQQQ,1.0,RISK_ON,TQQQ
2014-09-12,1.747252918525108,TQQQ,1.0,RISK_ON,TQQQ
2014-09-15,1.694685110856751,TQQQ,1.0,RISK_ON,TQQQ
2014-09-16,1.7405089813952748,TQQQ,1.0,RISK_ON,TQQQ
2014-09-17,1.749038516292064,TQQQ,1.0,RISK_ON,TQQQ
2014-09-18,1.7867284470094529,TQQQ,1.0,RISK_ON,TQQQ
2014-09-19,1.782761656399887,TQQQ,1.0,RISK_ON,TQQQ
2014-09-22,1.7343584964385552,TQQQ,1.0,RISK_ON,TQQQ
2014-09-23,1.7192828815093917,TQQQ,1.0,RISK_ON,TQQQ
2014-09-24,1.775025455801158,TQQQ,1.0,RISK_ON,TQQQ
2014-09-25,1.6623500675320066,TQQQ,1.0,RISK_ON,TQQQ
2014-09-26,1.7155139479972847,TQQQ,1.0,RISK_ON,TQQQ
2014-09-29,1.709761202262971,TQQQ,1.0,RISK_ON,TQQQ
2014-09-30,1.7161093060786219,TQQQ,1.0,RISK_ON,TQQQ
2014-10-01,1.6339834824865234,TQQQ,1.0,RISK_ON,TQQQ
2014-10-02,1.633189790830671,TQQQ,1.0,RISK_ON,TQQQ
2014-10-03,1.6823856894937432,TQQQ,1.0,RISK_ON,TQQQ
2014-10-06,1.6708801980251156,TQQQ,1.0,RISK_ON,TQQQ
2014-10-07,1.6002601041401727,TQQQ,1.0,RISK_ON,TQQQ
2014-10-08,1.6927007030382242,TQQQ,1.0,RISK_ON,TQQQ
2014-10-09,1.6083936866035156,TQQQ,1.0,RISK_ON,TQQQ
2014-10-10,1.4879817403778435,TQQQ,1.0,RISK_ON,TQQQ
2014-10-13,1.4183531952462123,TQQQ,1.0,RISK_ON,TQQQ
2014-10-14,1.4209327229075484,TQQQ,1.0,RISK_ON,TQQQ
2014-10-15,1.3905823256398584,TQQQ,1.0,RISK_ON,TQQQ
2014-10-16,1.3905823256398584,CASH,0.0,CASH,TQQQ
2014-10-17,1.3905823256398584,CASH,0.0,CASH,TQQQ
2014-10-20,1.3905823256398584,CASH,0.0,CASH,TQQQ
2014-10-21,1.4993376209475624,TQQQ,1.0,RISK_ON,TQQQ
2014-10-22,1.4761001028760974,TQQQ,1.0,RISK_ON,TQQQ
2014-10-23,1.5435844309885287,TQQQ,1.0,RISK_ON,TQQQ
2014-10-24,1.5790919283845943,TQQQ,1.0,RISK_ON,TQQQ
2014-10-27,1.5850410464807738,TQQQ,1.0,RISK_ON,TQQQ
2014-10-28,1.6558718442253977,TQQQ,1.0,RISK_ON,TQQQ
2014-10-29,1.6359792329020857,TQQQ,1.0,RISK_ON,TQQQ
2014-10-30,1.646204959903081,TQQQ,1.0,RISK_ON,TQQQ
2014-10-31,1.7140599148020113,TQQQ,1.0,RISK_ON,TQQQ
2014-11-03,1.7317216207935777,TQQQ,1.0,RISK_ON,TQQQ
2014-11-04,1.7133169867103997,TQQQ,1.0,RISK_ON,TQQQ
2014-11-05,1.7131313384134275,TQQQ,1.0,RISK_ON,TQQQ
2014-11-06,1.727817648097597,TQQQ,1.0,RISK_ON,TQQQ
2014-11-07,1.7235415973656525,TQQQ,1.0,RISK_ON,TQQQ
2014-11-10,1.741202856818922,TQQQ,1.0,RISK_ON,TQQQ
2014-11-11,1.7577489985100414,TQQQ,1.0,RISK_ON,TQQQ
2014-11-12,1.7674157711977838,TQQQ,1.0,RISK_ON,TQQQ
2014-11-13,1.7900969025512032,TQQQ,1.0,RISK_ON,TQQQ
2014-11-14,1.8066417046274315,TQQQ,1.0,RISK_ON,TQQQ
2014-11-17,1.7897249361498133,TQQQ,1.0,RISK_ON,TQQQ
2014-11-18,1.8298805623137875,TQQQ,1.0,RISK_ON,TQQQ
2014-11-19,1.8066417046274315,TQQQ,1.0,RISK_ON,TQQQ
2014-11-20,1.83062404857827,TQQQ,1.0,RISK_ON,TQQQ
2014-11-21,1.843823385733474,TQQQ,1.0,RISK_ON,TQQQ
2014-11-24,1.8854666542338596,TQQQ,1.0,RISK_ON,TQQQ
2014-11-25,1.891602090434457,TQQQ,1.0,RISK_ON,TQQQ
2014-11-26,1.9302698509928715,TQQQ,1.0,RISK_ON,TQQQ
2014-11-28,1.9590860836431654,TQQQ,1.0,RISK_ON,TQQQ
2014-12-01,1.8867678668312786,TQQQ,1.0,RISK_ON,TQQQ
2014-12-02,1.9070317747485348,TQQQ,1.0,RISK_ON,TQQQ
2014-12-03,1.9243208445312656,TQQQ,1.0,RISK_ON,TQQQ
2014-12-04,1.9185580445395036,TQQQ,1.0,RISK_ON,TQQQ
2014-12-05,1.9198590338677743,TQQQ,1.0,RISK_ON,TQQQ
2014-12-08,1.8784024183755292,TQQQ,1.0,RISK_ON,TQQQ
2014-12-09,1.8966209576234379,TQQQ,1.0,RISK_ON,TQQQ
2014-12-10,1.8047832122353717,TQQQ,1.0,RISK_ON,TQQQ
2014-12-11,1.8330411603798582,TQQQ,1.0,RISK_ON,TQQQ
2014-12-12,1.7724351965596357,TQQQ,1.0,RISK_ON,TQQQ
2014-12-15,1.7192662164411523,TQQQ,1.0,RISK_ON,TQQQ
2014-12-16,1.6339349805784793,TQQQ,1.0,RISK_ON,TQQQ
2014-12-17,1.7216828817044443,TQQQ,1.0,RISK_ON,TQQQ
2014-12-18,1.8479132299955743,TQQQ,1.0,RISK_ON,TQQQ
2014-12-19,1.868548322872201,TQQQ,1.0,RISK_ON,TQQQ
2014-12-22,1.885785482577907,TQQQ,1.0,RISK_ON,TQQQ
2014-12-23,1.867748796051446,TQQQ,1.0,RISK_ON,TQQQ
2014-12-24,1.8716541083623173,TQQQ,1.0,RISK_ON,TQQQ
2014-12-26,1.9095846341924068,TQQQ,1.0,RISK_ON,TQQQ
2014-12-29,1.909957270401242,TQQQ,1.0,RISK_ON,TQQQ
2014-12-30,1.8705377626198505,TQQQ,1.0,RISK_ON,TQQQ
2014-12-31,1.8119677901647389,TQQQ,1.0,RISK_ON,TQQQ
2015-01-02,1.797093152953815,TQQQ,1.0,RISK_ON,TQQQ
2015-01-05,1.7162097734328523,TQQQ,1.0,RISK_ON,TQQQ
2015-01-06,1.64815655553006,TQQQ,1.0,RISK_ON,TQQQ
2015-01-07,1.7115610864920723,TQQQ,1.0,RISK_ON,TQQQ
2015-01-08,1.8091788235963342,TQQQ,1.0,RISK_ON,TQQQ
2015-01-09,1.772549510363664,TQQQ,1.0,RISK_ON,TQQQ
2015-01-12,1.7180692705360792,TQQQ,1.0,RISK_ON,TQQQ
2015-01-13,1.7165815165650937,TQQQ,1.0,RISK_ON,TQQQ
2015-01-14,1.6901782652371415,TQQQ,1.0,RISK_ON,TQQQ
2015-01-15,1.623054963337824,TQQQ,1.0,RISK_ON,TQQQ
2015-01-16,1.680881002990156,TQQQ,1.0,RISK_ON,TQQQ
2015-01-20,1.7180692705360794,TQQQ,1.0,RISK_ON,TQQQ
2015-01-21,1.744471852056586,TQQQ,1.0,RISK_ON,TQQQ
2015-01-22,1.8415317511933373,TQQQ,1.0,RISK_ON,TQQQ
2015-01-23,1.8538034050365517,TQQQ,1.0,RISK_ON,TQQQ
2015-01-26,1.8497135607744506,TQQQ,1.0,RISK_ON,TQQQ
2015-01-27,1.7065407680536255,TQQQ,1.0,RISK_ON,TQQQ
2015-01-28,1.6771629018602965,TQQQ,1.0,RISK_ON,TQQQ
2015-01-29,1.7256930188805335,TQQQ,1.0,RISK_ON,TQQQ
2015-01-30,1.686088086071318,TQQQ,1.0,RISK_ON,TQQQ
2015-02-02,1.7015119273639976,SOXL,1.0,RISK_ON,SOXL
2015-02-03,1.7933235359379058,SOXL,1.0,RISK_ON,SOXL
2015-02-04,1.8147696560471145,SOXL,1.0,RISK_ON,SOXL
2015-02-05,1.8644211563448518,SOXL,1.0,RISK_ON,SOXL
2015-02-06,1.836217046216466,SOXL,1.0,RISK_ON,SOXL
2015-02-09,1.7761367357071798,SOXL,1.0,RISK_ON,SOXL
2015-02-10,1.956084976102158,SOXL,1.0,RISK_ON,SOXL
2015-02-11,1.9757692918734493,SOXL,1.0,RISK_ON,SOXL
2015-02-12,2.0711055482633083,SOXL,1.0,RISK_ON,SOXL
2015-02-13,2.115175018773973,SOXL,1.0,RISK_ON,SOXL
2015-02-17,2.1363279859102495,SOXL,1.0,RISK_ON,SOXL
2015-02-18,2.1153230385106014,SOXL,1.0,RISK_ON,SOXL
2015-02-19,2.1347124694087665,SOXL,1.0,RISK_ON,SOXL
2015-02-20,2.172759314722863,SOXL,1.0,RISK_ON,SOXL
2015-02-23,2.129571265951215,SOXL,1.0,RISK_ON,SOXL
2015-02-24,2.215800267437986,SOXL,1.0,RISK_ON,SOXL
2015-02-25,2.178634843862907,SOXL,1.0,RISK_ON,SOXL
2015-02-26,2.222851410430096,SOXL,1.0,RISK_ON,SOXL
2015-02-27,2.206838953991293,SOXL,1.0,RISK_ON,SOXL
2015-03-02,2.3901670553459566,SOXL,1.0,RISK_ON,SOXL
2015-03-03,2.252083807433997,SOXL,1.0,RISK_ON,SOXL
2015-03-04,2.248410793501379,SOXL,1.0,RISK_ON,SOXL
2015-03-05,2.250467829092462,SOXL,1.0,RISK_ON,SOXL
2015-03-06,2.18260112622847,SOXL,1.0,RISK_ON,SOXL
2015-03-09,2.2016972886936896,SOXL,1.0,RISK_ON,SOXL
2015-03-10,2.077422827412978,SOXL,1.0,RISK_ON,SOXL
2015-03-11,2.0949023187765845,SOXL,1.0,RISK_ON,SOXL
2015-03-12,2.0922587463196116,SOXL,1.0,RISK_ON,SOXL
2015-03-13,2.1354465641712332,SOXL,1.0,RISK_ON,SOXL
2015-03-16,2.229461496172658,SOXL,1.0,RISK_ON,SOXL
2015-03-17,2.1820138966025024,SOXL,1.0,RISK_ON,SOXL
2015-03-18,2.2299020915821535,SOXL,1.0,RISK_ON,SOXL
2015-03-19,2.246207816453902,SOXL,1.0,RISK_ON,SOXL
2015-03-20,2.3447748749267023,SOXL,1.0,RISK_ON,SOXL
2015-03-23,2.279111841870266,SOXL,1.0,RISK_ON,SOXL
2015-03-24,2.2207946057590395,SOXL,1.0,RISK_ON,SOXL
2015-03-25,1.9165697103431032,SOXL,1.0,RISK_ON,SOXL
2015-03-26,1.8375388324449533,SOXL,1.0,RISK_ON,SOXL
2015-03-27,1.9884029264926841,SOXL,1.0,RISK_ON,SOXL
2015-03-30,2.071252413399808,SOXL,1.0,RISK_ON,SOXL
2015-03-31,1.9983918340548155,SOXL,1.0,RISK_ON,SOXL
2015-04-01,1.9646284858323129,TQQQ,1.0,RISK_ON,TQQQ
2015-04-02,1.9679278236796618,TQQQ,1.0,RISK_ON,TQQQ
2015-04-06,2.0152722268245777,TQQQ,1.0,RISK_ON,TQQQ
2015-04-07,2.0059585050012956,TQQQ,1.0,RISK_ON,TQQQ
2015-04-08,2.0536912711028235,TQQQ,1.0,RISK_ON,TQQQ
2015-04-09,2.0919183471289706,TQQQ,1.0,RISK_ON,TQQQ
2015-04-10,2.116948304736901,TQQQ,1.0,RISK_ON,TQQQ
2015-04-13,2.101231370038714,TQQQ,1.0,RISK_ON,TQQQ
2015-04-14,2.0831863543414766,TQQQ,1.0,RISK_ON,TQQQ
2015-04-15,2.1200524127356357,TQQQ,1.0,RISK_ON,TQQQ
2015-04-16,2.1126788748971523,TQQQ,1.0,RISK_ON,TQQQ
2015-04-17,2.013914703760287,TQQQ,1.0,RISK_ON,TQQQ
2015-04-20,2.103947813994377,TQQQ,1.0,RISK_ON,TQQQ
2015-04-21,2.130918654500645,TQQQ,1.0,RISK_ON,TQQQ
2015-04-22,2.165457330809292,TQQQ,1.0,RISK_ON,TQQQ
2015-04-23,2.1914590112078796,TQQQ,1.0,RISK_ON,TQQQ
2015-04-24,2.2772229245734,TQQQ,1.0,RISK_ON,TQQQ
2015-04-27,2.2626701468603287,TQQQ,1.0,RISK_ON,TQQQ
2015-04-28,2.2479244690104405,TQQQ,1.0,RISK_ON,TQQQ
2015-04-29,2.205040998015012,TQQQ,1.0,RISK_ON,TQQQ
2015-04-30,2.1014249690890705,TQQQ,1.0,RISK_ON,TQQQ
2015-05-01,2.186413554368447,TQQQ,1.0,RISK_ON,TQQQ
2015-05-04,2.1941747562500025,TQQQ,1.0,RISK_ON,TQQQ
2015-05-05,2.0901715292233485,TQQQ,1.0,RISK_ON,TQQQ
2015-05-06,2.045542405178196,TQQQ,1.0,RISK_ON,TQQQ
2015-05-07,2.080662577551452,TQQQ,1.0,RISK_ON,TQQQ
2015-05-08,2.1569196359856933,TQQQ,1.0,RISK_ON,TQQQ
2015-05-11,2.1332479003555944,TQQQ,1.0,RISK_ON,TQQQ
2015-05-12,2.10569370001528,TQQQ,1.0,RISK_ON,TQQQ
2015-05-13,2.1165601747514686,TQQQ,1.0,RISK_ON,TQQQ
2015-05-14,2.21028028687598,TQQQ,1.0,RISK_ON,TQQQ
2015-05-15,2.210086454854444,TQQQ,1.0,RISK_ON,TQQQ
2015-05-18,2.2372508944110683,TQQQ,1.0,RISK_ON,TQQQ
2015-05-19,2.230847681536164,TQQQ,1.0,RISK_ON,TQQQ
2015-05-20,2.2345356153113043,TQQQ,1.0,RISK_ON,TQQQ
2015-05-21,2.26965555471338,TQQQ,1.0,RISK_ON,TQQQ
2015-05-22,2.263446173860012,TQQQ,1.0,RISK_ON,TQQQ
2015-05-26,2.185055798332974,TQQQ,1.0,RISK_ON,TQQQ
2015-05-27,2.290223415315923,TQQQ,1.0,RISK_ON,TQQQ
2015-05-28,2.2733420906614414,TQQQ,1.0,RISK_ON,TQQQ
2015-05-29,2.234922580440837,TQQQ,1.0,RISK_ON,TQQQ
2015-06-01,2.2545205820221605,TQQQ,1.0,RISK_ON,TQQQ
2015-06-02,2.2339522554772575,TQQQ,1.0,RISK_ON,TQQQ
2015-06-03,2.253550723000941,TQQQ,1.0,RISK_ON,TQQQ
2015-06-04,2.204459036008043,TQQQ,1.0,RISK_ON,TQQQ
2015-06-05,2.187771776346277,TQQQ,1.0,RISK_ON,TQQQ
2015-06-08,2.1208282067641386,TQQQ,1.0,RISK_ON,TQQQ
2015-06-09,2.1103507938981005,TQQQ,1.0,RISK_ON,TQQQ
2015-06-10,2.193980924228466,TQQQ,1.0,RISK_ON,TQQQ
2015-06-11,2.20601178892095,TQQQ,1.0,RISK_ON,TQQQ
2015-06-12,2.149934228132641,TQQQ,1.0,RISK_ON,TQQQ
2015-06-15,2.120246477728351,TQQQ,1.0,RISK_ON,TQQQ
2015-06-16,2.1526513710018427,TQQQ,1.0,RISK_ON,TQQQ
2015-06-17,2.17069661967026,TQQQ,1.0,RISK_ON,TQQQ
2015-06-18,2.2624765478099724,TQQQ,1.0,RISK_ON,TQQQ
2015-06-19,2.227937405558966,TQQQ,1.0,RISK_ON,TQQQ
2015-06-22,2.2816861864346847,TQQQ,1.0,RISK_ON,TQQQ
2015-06-23,2.287312207454007,TQQQ,1.0,RISK_ON,TQQQ
2015-06-24,2.252192035080751,TQQQ,1.0,RISK_ON,TQQQ
2015-06-25,2.237445192374964,TQQQ,1.0,RISK_ON,TQQQ
2015-06-26,2.1959208752420856,TQQQ,1.0,RISK_ON,TQQQ
2015-06-29,2.040691945216198,TQQQ,1.0,RISK_ON,TQQQ
2015-06-30,2.0639764827455838,TQQQ,1.0,RISK_ON,TQQQ
2015-07-01,2.106275894993427,TQQQ,1.0,RISK_ON,TQQQ
2015-07-02,2.114231627810058,TQQQ,1.0,RISK_ON,TQQQ
2015-07-06,2.0963797452208173,TQQQ,1.0,RISK_ON,TQQQ
2015-07-07,2.10705262090665,TQQQ,1.0,RISK_ON,TQQQ
2015-07-08,2.0014961750247298,TQQQ,1.0,RISK_ON,TQQQ
2015-07-09,2.0014961750247298,CASH,0.0,CASH,TQQQ
2015-07-10,2.0014961750247298,CASH,0.0,CASH,TQQQ
2015-07-13,2.103773961040477,TQQQ,1.0,RISK_ON,TQQQ
2015-07-14,2.145987477159541,TQQQ,1.0,RISK_ON,TQQQ
2015-07-15,2.1562149878323535,TQQQ,1.0,RISK_ON,TQQQ
2015-07-16,2.240455586306826,TQQQ,1.0,RISK_ON,TQQQ
2015-07-17,2.3429202526341664,TQQQ,1.0,RISK_ON,TQQQ
2015-07-20,2.369140877667089,TQQQ,1.0,RISK_ON,TQQQ
2015-07-21,2.3626319949388197,TQQQ,1.0,RISK_ON,TQQQ
2015-07-22,2.2850860431343674,TQQQ,1.0,RISK_ON,TQQQ
2015-07-23,2.2577497180810977,TQQQ,1.0,RISK_ON,TQQQ
2015-07-24,2.1935930596166853,TQQQ,1.0,RISK_ON,TQQQ
2015-07-27,2.1372469711166087,TQQQ,1.0,RISK_ON,TQQQ
2015-07-28,2.193593059616685,TQQQ,1.0,RISK_ON,TQQQ
2015-07-29,2.218140246256071,TQQQ,1.0,RISK_ON,TQQQ
2015-07-30,2.2490094353121335,TQQQ,1.0,RISK_ON,TQQQ
2015-07-31,2.2421290247003625,TQQQ,1.0,RISK_ON,TQQQ
2015-08-03,2.221487569591081,TQQQ,1.0,RISK_ON,TQQQ
2015-08-04,2.2071683401724442,TQQQ,1.0,RISK_ON,TQQQ
2015-08-05,2.258865864649381,TQQQ,1.0,RISK_ON,TQQQ
2015-08-06,2.1504507237888664,TQQQ,1.0,RISK_ON,TQQQ
2015-08-07,2.141895981687685,TQQQ,1.0,RISK_ON,TQQQ
2015-08-10,2.2142347379999343,TQQQ,1.0,RISK_ON,TQQQ
2015-08-11,2.129809045405616,TQQQ,1.0,RISK_ON,TQQQ
2015-08-12,2.1485908516316727,TQQQ,1.0,RISK_ON,TQQQ
2015-08-13,2.138920856058081,TQQQ,1.0,RISK_ON,TQQQ
2015-08-14,2.1504507237888655,TQQQ,1.0,RISK_ON,TQQQ
2015-08-17,2.203262831916307,TQQQ,1.0,RISK_ON,TQQQ
2015-08-18,2.1681168299945752,TQQQ,1.0,RISK_ON,TQQQ
2015-08-19,2.1273914348752334,TQQQ,1.0,RISK_ON,TQQQ
2015-08-20,1.9522162610781737,TQQQ,1.0,RISK_ON,TQQQ
2015-08-21,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-24,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-25,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-26,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-27,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-28,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-08-31,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-01,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-02,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-03,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-04,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-08,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-09,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-10,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-11,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-14,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-15,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-16,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-17,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-18,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-21,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-22,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-23,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-24,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-25,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-28,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-29,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-09-30,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-01,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-02,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-05,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-06,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-07,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-08,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-09,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-12,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-13,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-14,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-15,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-16,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-19,1.9522162610781737,CASH,0.0,CASH,TQQQ
2015-10-20,1.9198579622128533,TQQQ,1.0,RISK_ON,TQQQ
2015-10-21,1.8889696422137328,TQQQ,1.0,RISK_ON,TQQQ
2015-10-22,2.0009403540872777,TQQQ,1.0,RISK_ON,TQQQ
2015-10-23,2.167331409857961,TQQQ,1.0,RISK_ON,TQQQ
2015-10-26,2.173767175568306,TQQQ,1.0,RISK_ON,TQQQ
2015-10-27,2.1879241382756582,TQQQ,1.0,RISK_ON,TQQQ
2015-10-28,2.238669866133337,TQQQ,1.0,RISK_ON,TQQQ
2015-10-29,2.230395909400489,TQQQ,1.0,RISK_ON,TQQQ
2015-10-30,2.1998749185548983,TQQQ,1.0,RISK_ON,TQQQ
2015-11-02,2.2748893153738936,TQQQ,1.0,RISK_ON,TQQQ
2015-11-03,2.296585355756341,TQQQ,1.0,RISK_ON,TQQQ
2015-11-04,2.2975041201415523,TQQQ,1.0,RISK_ON,TQQQ
2015-11-05,2.2772798246308503,TQQQ,1.0,RISK_ON,TQQQ
2015-11-06,2.2848180193031724,TQQQ,1.0,RISK_ON,TQQQ
2015-11-09,2.2112742636024563,TQQQ,1.0,RISK_ON,TQQQ
2015-11-10,2.1956466597768243,TQQQ,1.0,RISK_ON,TQQQ
2015-11-11,2.1859020619256966,TQQQ,1.0,RISK_ON,TQQQ
2015-11-12,2.1224697917282516,TQQQ,1.0,RISK_ON,TQQQ
2015-11-13,1.9976297559409482,TQQQ,1.0,RISK_ON,TQQQ
2015-11-16,2.0809185509941783,TQQQ,1.0,RISK_ON,TQQQ
2015-11-17,2.088089195762277,TQQQ,1.0,RISK_ON,TQQQ
2015-11-18,2.2077806631314427,TQQQ,1.0,RISK_ON,TQQQ
2015-11-19,2.2110912612777707,TQQQ,1.0,RISK_ON,TQQQ
2015-11-20,2.2550323490167217,TQQQ,1.0,RISK_ON,TQQQ
2015-11-23,2.236831012858754,TQQQ,1.0,RISK_ON,TQQQ
2015-11-24,2.2298446949195,TQQQ,1.0,RISK_ON,TQQQ
2015-11-25,2.234808936508793,TQQQ,1.0,RISK_ON,TQQQ
2015-11-27,2.2428979041607167,TQQQ,1.0,RISK_ON,TQQQ
2015-11-30,2.2287413829547504,TQQQ,1.0,RISK_ON,TQQQ
2015-12-01,2.2949306085599095,TQQQ,1.0,RISK_ON,TQQQ
2015-12-02,2.2531941579942187,TQQQ,1.0,RISK_ON,TQQQ
2015-12-03,2.1382826053855015,TQQQ,1.0,RISK_ON,TQQQ
2015-12-04,2.285185789958089,TQQQ,1.0,RISK_ON,TQQQ
2015-12-07,2.2572387521955273,TQQQ,1.0,RISK_ON,TQQQ
