date,recommended_dca,recommended_units
2013-09-16,2.652592072097669,1.0
2013-09-17,2.670297944540441,1.0
2013-09-18,2.7030126499332305,1.0
2013-09-19,2.7085675424196998,1.0
2013-09-20,2.698689027484748,1.0
2013-09-23,2.693612839082609,1.0
2013-09-24,2.693812507844926,1.0
2013-09-25,2.68532274427733,1.0
2013-09-26,2.7058283756031996,1.0
2013-09-27,2.7015705774995653,1.0
2013-09-30,2.695909327539676,1.0
2013-10-01,2.722841281400631,1.0
2013-10-02,2.7211785447589127,1.0
2013-10-03,2.6896437662250237,1.0
2013-10-04,2.7127086679409205,1.0
2013-10-07,2.6903254829098606,1.0
2013-10-08,2.639584805762617,2.0
2013-10-09,2.620188657373186,2.0
2013-10-10,2.73114209144336,2.0
2013-10-11,2.7721775176364774,2.0
2013-10-14,2.81046904279225,2.0
2013-10-15,2.7904408316547835,2.0
2013-10-16,2.853986251170647,2.0
2013-10-17,2.884707785810405,2.0
2013-10-18,2.979775607502001,2.0
2013-10-21,2.991178372410382,1.0
2013-10-22,2.9946124445016236,1.0
2013-10-23,2.9785590543393012,1.0
2013-10-24,2.990927682568228,1.0
2013-10-25,3.010849735369485,1.0
2013-10-28,3.0128839452793565,1.0
2013-10-29,3.0177201954607416,1.0
2013-10-30,3.0145380238026105,1.0
2013-10-31,3.008064352289949,1.0
2013-11-01,3.007579234105725,1.0
2013-11-04,3.012433263991992,1.0
2013-11-05,3.0166902426579667,1.0
2013-11-06,3.0149534418184714,1.0
2013-11-07,2.9592177256094643,2.0
2013-11-08,3.037110761409638,2.0
2013-11-11,3.0273975016539607,2.0
2013-11-12,3.037325014353476,2.0
2013-11-13,3.1098685556549475,2.0
2013-11-14,3.1259330782986083,2.0
2013-11-15,3.1403954530365326,2.0
2013-11-18,3.082487986434375,2.0
2013-11-19,3.062215919706047,2.0
2013-11-20,3.04799817605509,2.0
2013-11-21,3.1101490023608043,2.0
2013-11-22,3.1428774219528433,2.0
2013-11-25,3.156720665636362,2.0
2013-11-26,3.1915426914012595,2.0
2013-11-27,3.234107447151422,2.0
2013-11-29,3.269474132554747,2.0
2013-12-02,3.255899815265836,2.0
2013-12-03,3.249579086120364,2.0
2013-12-04,3.2551414538513783,2.0
2013-12-05,3.2484342441553973,2.0
2013-12-06,3.293124073073897,2.0
2013-12-09,3.319414280205961,2.0
2013-12-10,3.315428455363399,2.0
2013-12-11,3.2328355146548704,2.0
2013-12-12,3.2153342171113692,2.0
2013-12-13,3.205112227331016,2.0
2013-12-16,3.241811882047556,2.0
2013-12-17,3.228176028496386,2.0
2013-12-18,3.302472691700038,2.0
2013-12-19,3.2826776850795754,2.0
2013-12-20,3.348542670758194,1.0
2013-12-23,3.3846523803526245,1.0
2013-12-24,3.386225684608384,1.0
2013-12-26,3.3972287011529594,1.0
2013-12-27,3.38896033047864,1.0
2013-12-30,3.3830521803989164,1.0
2013-12-31,3.4051946195963403,1.0
2014-01-02,3.3786722259595066,1.0
2014-01-03,3.3541420830004647,1.0
2014-01-06,3.3422611561745903,2.0
2014-01-07,3.4000033539531826,2.0
2014-01-08,3.416953995732026,2.0
2014-01-09,3.3934688475627177,2.0
2014-01-10,3.416092369505211,2.0
2014-01-13,3.3148121118868765,2.0
2014-01-14,3.441325788873131,2.0
2014-01-15,3.4949139798457107,2.0
2014-01-16,3.4997494418519675,2.0
2014-01-17,3.4583122334335004,2.0
2014-01-21,3.509908056506632,2.0
2014-01-22,3.5316192639285267,2.0
2014-01-23,3.5033140047221485,2.0
2014-01-24,3.3649220458090454,2.0
2014-01-27,3.2996802778008285,2.0
2014-01-28,3.298913395645544,2.0
2014-01-29,3.2295642785038514,2.0
2014-01-30,3.3430456046494483,2.0
2014-01-31,3.327430685961252,2.0
2014-02-03,3.180461184050993,2.0
2014-02-04,3.2218823572783437,2.0
2014-02-05,3.2020809265909844,2.0
2014-02-06,3.2838709867804265,2.0
2014-02-07,3.400046464559215,2.0
2014-02-10,3.4416497135128377,2.0
2014-02-11,3.5202245625060207,2.0
2014-02-12,3.53137793141582,2.0
2014-02-13,3.591886561341183,2.0
2014-02-14,3.598880817234227,2.0
2014-02-18,3.636392395370013,2.0
2014-02-19,3.5833401070895086,2.0
2014-02-20,3.6179896761109593,2.0
2014-02-21,3.605516196441302,2.0
2014-02-24,3.6477772661962504,2.0
2014-02-25,3.6390083337424586,2.0
2014-02-26,3.6309597534450058,2.0
2014-02-27,3.678568237501491,2.0
2014-02-28,3.6661959428765303,2.0
2014-03-03,3.612618643587906,2.0
2014-03-04,3.6750551184613127,1.0
2014-03-05,3.68275170394172,1.0
2014-03-06,3.7107543012167197,1.0
2014-03-07,3.704947216849076,1.0
2014-03-10,3.6970819757772566,1.0
2014-03-11,3.6774806972006298,1.0
2014-03-12,3.7083820066523283,1.0
