date,allocation_signal,SMH_close,QQQ_close,Rank 1 from SOXL/TQQQ top five_equity,Rank 1 from SOXL/TQQQ top five_exposure,Rank 1 from SOXL/TQQQ top five_cash,Rank 2 from SOXL/TQQQ top five_equity,Rank 2 from SOXL/TQQQ top five_exposure,Rank 2 from SOXL/TQQQ top five_cash,Rank 3 from SOXL/TQQQ top five_equity,Rank 3 from SOXL/TQQQ top five_exposure,Rank 3 from SOXL/TQQQ top five_cash,Rank 4 from SOXL/TQQQ top five_equity,Rank 4 from SOXL/TQQQ top five_exposure,Rank 4 from SOXL/TQQQ top five_cash,Rank 5 from SOXL/TQQQ top five_equity,Rank 5 from SOXL/TQQQ top five_exposure,Rank 5 from SOXL/TQQQ top five_cash
2010-04-16,QQQ,12.754499435424805,43.036041259765625,1.0471571773489021,1.0,False,1.0471571773489021,1.0,False,1.0471571773489021,1.0,False,1.0471571773489021,1.0,False,1.0471571773489021,1.0,False
2010-04-19,QQQ,12.69930362701416,43.009979248046875,1.046523033923332,1.0,False,1.046523033923332,1.0,False,1.046523033923332,1.0,False,1.046523033923332,1.0,False,1.046523033923332,1.0,False
2010-04-20,QQQ,12.839414596557617,43.22719955444336,1.0518084597257666,1.0,False,1.0518084597257666,1.0,False,1.0518084597257666,1.0,False,1.0518084597257666,1.0,False,1.0518084597257666,1.0,False
2010-04-21,QQQ,12.669581413269043,43.470489501953125,1.0577282145929474,1.0,False,1.0577282145929474,1.0,False,1.0577282145929474,1.0,False,1.0577282145929474,1.0,False,1.0577282145929474,1.0,False
2010-04-22,QQQ,12.839414596557617,43.71377944946289,1.0636479694601282,1.0,False,1.0636479694601282,1.0,False,1.0636479694601282,1.0,False,1.0636479694601282,1.0,False,1.0636479694601282,1.0,False
2010-04-23,QQQ,12.877626419067383,43.89623260498047,1.0680874375370586,1.0,False,1.0680874375370586,1.0,False,1.0680874375370586,1.0,False,1.0680874375370586,1.0,False,1.0680874375370586,1.0,False
2010-04-26,QQQ,12.9073486328125,43.8006591796875,1.0657619355780084,1.0,False,1.0657619355780084,1.0,False,1.0657619355780084,1.0,False,1.0657619355780084,1.0,False,1.0657619355780084,1.0,False
2010-04-27,QQQ,12.516729354858398,42.870948791503906,1.0431401312171955,1.0,False,1.0431401312171955,1.0,False,1.0431401312171955,1.0,False,1.0431401312171955,1.0,False,1.0431401312171955,1.0,False
2010-04-28,QQQ,12.571928024291992,42.897010803222656,1.0437742746427654,1.0,False,1.0437742746427654,1.0,False,1.0437742746427654,1.0,False,1.0437742746427654,1.0,False,1.0437742746427654,1.0,False
2010-04-29,QQQ,12.758745193481445,43.644256591796875,1.0619563324678836,1.0,False,1.0619563324678836,1.0,False,1.0619563324678836,1.0,False,1.0619563324678836,1.0,False,1.0619563324678836,1.0,False
2010-04-30,QQQ,12.308683395385742,42.7840690612793,1.0410261650993151,1.0,False,1.0410261650993151,1.0,False,1.0410261650993151,1.0,False,1.0410261650993151,1.0,False,1.0410261650993151,1.0,False
2010-05-03,QQQ,12.567681312561035,43.38359069824219,1.0556137843771267,1.0,False,1.0556137843771267,1.0,False,1.0556137843771267,1.0,False,1.0556137843771267,1.0,False,1.0556137843771267,1.0,False
2010-05-04,QQQ,12.121868133544922,42.08024978637695,1.0239007654645786,1.0,False,1.0239007654645786,1.0,False,1.0239007654645786,1.0,False,1.0239007654645786,1.0,False,1.0239007654645786,1.0,False
2010-05-05,QQQ,12.041196823120117,41.86302947998047,1.018615339662144,1.0,False,1.018615339662144,1.0,False,1.018615339662144,1.0,False,1.018615339662144,1.0,False,1.018615339662144,1.0,False
2010-05-06,QQQ,11.629350662231445,40.46412658691406,0.98457709724931,1.0,False,0.98457709724931,1.0,False,0.98457709724931,1.0,False,0.98457709724931,1.0,False,0.98457709724931,1.0,False
2010-05-07,QQQ,11.463762283325195,39.45622634887695,0.9600527697921991,1.0,False,0.9600527697921991,1.0,False,0.9355284423350883,2.0,False,0.9600527697921991,1.0,False,0.9600527697921991,1.0,False
2010-05-10,QQQ,12.053933143615723,41.506778717041016,1.0099470111535729,1.0,False,1.0099470111535729,1.0,False,1.0327678511904999,2.0,False,1.0099470111535729,1.0,False,1.0099470111535729,1.0,False
2010-05-11,QQQ,11.977510452270508,41.463356018066406,1.008890445782779,1.0,False,1.008890445782779,1.0,False,1.0310101448255597,1.6268437035192194,False,1.008890445782779,1.0,False,1.008890445782779,1.0,False
2010-05-12,QQQ,12.329916000366211,42.24533462524414,1.0279176259571092,1.0,False,1.0279176259571092,1.0,False,1.0627346094674743,1.631552082724883,False,1.0279176259571092,1.0,False,1.0279176259571092,1.0,False
2010-05-13,QQQ,11.956280708312988,41.57631301879883,1.0116389266045815,1.0,False,1.0116389266045815,1.0,False,1.0357117440435515,1.6056289311066185,False,1.0116389266045815,1.0,False,1.0116389266045815,1.0,False
2010-05-14,QQQ,11.654827117919922,40.77692794799805,0.9921882106499711,1.0,False,0.9921882106499711,1.0,False,1.004093272568696,1.5877857892274816,False,0.9921882106499711,1.0,False,0.9921882106499711,1.0,False
2010-05-17,QQQ,11.85013484954834,40.907249450683594,0.9953592062365854,1.0,False,0.9953592062365854,1.0,False,1.009124116967449,1.5677082814782561,False,0.9953592062365854,1.0,False,0.9953592062365854,1.0,False
2010-05-18,QQQ,11.52745246887207,40.34248733520508,0.981617359045102,1.0,False,0.981617359045102,1.0,False,0.9873229549293454,1.5648394279504374,False,0.981617359045102,1.0,False,0.981617359045102,1.0,False
2010-05-19,QQQ,11.62086009979248,40.02101516723633,0.9737952667207992,1.0,False,0.9737952667207992,1.0,False,0.975059299378723,1.5587626892870294,False,0.9737952667207992,1.0,False,0.9737952667207992,1.0,False
2010-05-20,QQQ,11.327898025512695,38.535194396972656,0.9376421299942045,1.0,False,0.9376421299942045,1.0,False,0.9183906862514636,1.5654284814585084,False,0.9376421299942045,1.0,False,0.9376421299942045,1.0,False
2010-05-21,QQQ,11.438286781311035,38.96097183227539,0.948002188314608,1.0,False,0.948002188314608,1.0,False,0.933403545765378,1.4794860086487538,False,0.948002188314608,1.0,False,0.948002188314608,1.0,False
2010-05-24,QQQ,11.268454551696777,38.8045539855957,0.9441962139261313,1.0,False,0.9441962139261313,1.0,False,0.9279182231831471,1.4637813341086139,False,0.9441962139261313,1.0,False,0.9441962139261313,1.0,False
2010-05-25,QQQ,11.395828247070312,38.83930206298828,0.9450417075536953,1.0,False,0.9450417075536953,1.0,False,0.9291351849746166,1.4646004228344813,False,0.9450417075536953,1.0,False,0.9450417075536953,1.0,False
2010-05-26,QQQ,11.315157890319824,38.404869079589844,0.9344710415880021,1.0,False,0.9344710415880021,1.0,False,0.9137226752456887,1.483006599389822,False,0.9344710415880021,1.0,False,0.9344710415880021,1.0,False
2010-05-27,QQQ,11.833152770996094,39.85590362548828,0.9697777564911524,1.0,False,0.9697777564911524,1.0,False,0.9649003935046305,1.482432928887369,False,0.9697777564911524,1.0,False,0.9697777564911524,1.0,False
2010-05-28,QQQ,11.642088890075684,39.62129592895508,0.9640692590063776,1.0,False,0.9640692590063776,1.0,False,0.9570617825606414,1.3800887973585754,False,0.9640692590063776,1.0,False,0.9640692590063776,1.0,False
2010-06-01,QQQ,11.446781158447266,39.25638198852539,0.9551901372133408,1.0,False,0.9551901372133408,1.0,False,0.9447434961021635,1.397489478000608,False,0.9551901372133408,1.0,False,0.9551901372133408,1.0,False
2010-06-02,QQQ,11.786446571350098,40.18608856201172,0.9778118487545655,1.0,False,0.9778118487545655,1.0,False,0.976518067317539,1.4201367205750681,False,0.9778118487545655,1.0,False,0.9778118487545655,1.0,False
2010-06-03,QQQ,11.935052871704102,40.568397521972656,0.9871142278691186,1.0,False,0.9871142278691186,1.0,False,0.9896937269895358,1.4182518086885596,False,0.9871142278691186,1.0,False,0.9871142278691186,1.0,False
2010-06-04,QQQ,11.455272674560547,39.17819595336914,0.9532877069366308,1.0,False,0.9532877069366308,1.0,False,0.9418832248134221,1.4097190439295477,False,0.9532877069366308,1.0,False,0.9532877069366308,1.0,False
2010-06-07,QQQ,11.090127944946289,38.46569061279297,0.9359509570999004,1.0,False,0.9359509570999004,1.0,False,0.9178058141476696,1.40562356119963,False,0.9359509570999004,1.0,False,0.9359509570999004,1.0,False
2010-06-08,QQQ,11.119851112365723,38.39617156982422,0.9342594129272441,1.0,False,0.9342594129272441,1.0,False,0.915440085300133,1.426211422872266,False,0.9342594129272441,1.0,False,0.9342594129272441,1.0,False
2010-06-09,QQQ,11.013705253601074,38.07468032836914,0.9264368565050012,1.0,False,0.9264368565050012,1.0,False,0.9021949671966494,1.7280037779268316,False,0.9264368565050012,1.0,False,0.9264368565050012,1.0,False
2010-06-10,SMH,11.38309097290039,39.160797119140625,0.9528643567955265,1.0,False,0.9528643567955265,1.0,False,0.9466257538518744,1.7264076051612713,False,0.9528643567955265,1.0,False,0.9528643567955265,1.0,False
2010-06-11,SMH,11.497729301452637,39.534400939941406,0.9624605883867617,1.0,False,0.9624605883867617,1.0,False,0.9561591569006984,1.0,False,0.9624605883867617,1.0,False,0.9624605883867617,1.0,False
2010-06-14,SMH,11.548681259155273,39.525726318359375,0.9667257132565691,1.0,False,0.9667257132565691,1.0,False,0.9603963571027626,1.0,False,0.9667257132565691,1.0,False,0.9667257132565691,1.0,False
2010-06-15,SMH,12.0794095993042,40.58576965332031,1.0111523210797964,1.0,False,1.0111523210797964,1.0,False,1.00453209459973,1.0,False,1.0111523210797964,1.0,False,1.0111523210797964,1.0,False
2010-06-16,SMH,12.113374710083008,40.75086212158203,1.013995498167003,1.0,False,1.013995498167003,1.0,False,1.0073566568097831,1.0,False,1.013995498167003,1.0,False,1.013995498167003,1.0,False
2010-06-17,SMH,12.121868133544922,40.88118362426758,1.0147064720583034,1.0,False,1.0147064720583034,1.0,False,1.0080629758057886,1.0,False,1.0147064720583034,1.0,False,1.0147064720583034,1.0,False
2010-06-18,SMH,12.083654403686523,40.915164947509766,1.01150764836367,1.0,False,1.01150764836367,1.0,False,1.0048850954812953,1.0,False,1.01150764836367,1.0,False,1.01150764836367,1.0,False
2010-06-21,SMH,11.973262786865234,40.56692886352539,1.002266903718085,1.0,False,1.002266903718085,1.0,False,0.9957048519304741,1.0,False,1.002266903718085,1.0,False,1.002266903718085,1.0,False
2010-06-22,SMH,11.8076753616333,40.253536224365234,0.9884057867497075,1.0,False,0.9884057867497075,1.0,False,0.9819344866042423,1.0,False,0.9884057867497075,1.0,False,0.9884057867497075,1.0,False
2010-06-23,SMH,11.833152770996094,40.08814239501953,0.9905384689309434,1.0,False,0.9905384689309434,1.0,False,0.9840532056676023,1.0,False,0.9905384689309434,1.0,False,0.9905384689309434,1.0,False
2010-06-24,SMH,11.561419486999512,39.478763580322266,0.9677920144317429,1.0,False,0.9677920144317429,1.0,False,0.9614556769803333,1.0,False,0.9677920144317429,1.0,False,0.9677920144317429,1.0,False
2010-06-25,SMH,11.535943984985352,39.486610412597656,0.9656594919122834,1.0,False,0.9656594919122834,1.0,False,0.9593371165334106,1.0,False,0.9656594919122834,1.0,False,0.9656594919122834,1.0,False
2010-06-28,SMH,11.62086009979248,39.34705352783203,0.9727677140384089,1.0,False,0.9727677140384089,1.0,False,0.9663987996373091,1.0,False,0.9727677140384089,1.0,False,0.9727677140384089,1.0,False
2010-06-29,SMH,11.19202995300293,37.82933807373047,0.9368708769694664,1.0,False,0.9368708769694664,1.0,False,0.9307369866951575,1.0,False,0.9368708769694664,1.0,False,0.9368708769694664,1.0,False
2010-06-30,SMH,11.005212783813477,37.2536506652832,0.9212326445963913,1.0,False,0.9212326445963913,1.0,False,0.9086874820442776,1.4192664655782576,False,0.9212326445963913,1.0,False,0.9212326445963913,1.0,False
2010-07-01,SMH,10.962752342224121,37.14899826049805,0.9176783339561078,1.0,False,0.9176783339561078,1.0,False,0.9034867132173865,1.4834296050322233,False,0.9176783339561078,1.0,False,0.9176783339561078,1.0,False
2010-07-02,SMH,10.903314590454102,37.0443229675293,0.9127028738421067,1.0,False,0.9127028738421067,1.0,False,0.8961057712843108,1.5067709819238788,False,0.9127028738421067,1.0,False,0.9127028738421067,1.0,False
2010-07-06,SMH,10.945772171020508,37.15769958496094,0.9162569449897252,1.0,False,0.9162569449897252,1.0,False,0.9018582720607425,1.6485446415560345,False,0.9162569449897252,1.0,False,0.9162569449897252,1.0,False
2010-07-07,SMH,11.472256660461426,38.34396743774414,0.9603283053599673,1.0,False,0.9603283053599673,1.0,False,0.9785216250284352,1.7673002540389213,False,0.9603283053599673,1.0,False,0.9603283053599673,1.0,False
2010-07-08,SMH,11.442535400390625,38.55331802368164,0.9578403757257459,1.0,False,0.9578403757257459,1.0,False,0.9746976553245174,1.5084317034357617,False,0.9578403757257459,1.0,False,0.9578403757257459,1.0,False
2010-07-09,SMH,11.591136932373047,38.9196662902832,0.9702796247424109,1.0,False,0.9702796247424109,1.0,False,0.993921320994923,1.5186764604570677,False,0.9702796247424109,1.0,False,0.9702796247424109,1.0,False
2010-07-12,SMH,11.71426773071289,39.03303527832031,0.9805867503940581,1.0,False,0.9805867503940581,1.0,False,1.0109079635232574,1.6088475061646628,False,0.9805867503940581,1.0,False,0.9805867503940581,1.0,False
2010-07-13,SMH,11.969019889831543,39.538944244384766,1.0019117360959877,1.0,False,1.0019117360959877,1.0,False,1.0462527267720976,1.6077211732812395,False,1.0019117360959877,1.0,False,1.0019117360959877,1.0,False
2010-07-14,SMH,11.930805206298828,39.73957824707031,0.9987128325704661,1.0,False,0.9987128325704661,1.0,False,1.0410235828759495,1.5653891212790403,False,0.9987128325704661,1.0,False,0.9987128325704661,1.0,False
2010-07-15,SMH,11.939298629760742,39.77444076538086,0.9994238064617664,1.0,False,0.9994238064617664,1.0,False,1.0417646773763054,1.0,False,0.9994238064617664,1.0,False,0.9994238064617664,1.0,False
2010-07-16,SMH,11.654827117919922,38.67542266845703,0.975611050787392,1.0,False,0.975611050787392,1.0,False,1.0169430876041146,1.0,False,0.975611050787392,1.0,False,0.975611050787392,1.0,False
2010-07-19,SMH,11.956280708312988,39.00688552856445,1.0008453550899257,1.0,False,1.0008453550899257,1.0,False,1.0432464503122854,1.0,False,1.0008453550899257,1.0,False,1.0008453550899257,1.0,False
2010-07-20,SMH,11.884101867675781,39.47788619995117,0.9948033543080858,1.0,False,0.9948033543080858,1.0,False,1.036948478466403,1.0,False,0.9948033543080858,1.0,False,0.9948033543080858,1.0,False
2010-07-21,SMH,11.667563438415527,38.93709945678711,0.9766771923007894,1.0,False,0.9766771923007894,1.0,False,1.018054396502863,1.0,False,0.9766771923007894,1.0,False,0.9766771923007894,1.0,False
2010-07-22,SMH,12.03270435333252,39.922733306884766,1.0072426831556391,1.0,False,1.0072426831556391,1.0,False,1.049914802982453,1.0,False,1.0072426831556391,1.0,False,1.0072426831556391,1.0,False
2010-07-23,SMH,12.075163841247559,40.175689697265625,1.0107969139650343,1.0,False,1.0107969139650343,1.0,False,1.0536196097806612,1.0,False,1.0107969139650343,1.0,False,1.0107969139650343,1.0,False
2010-07-26,SMH,12.172819137573242,40.50714111328125,1.018971517097222,1.0,False,1.018971517097222,1.0,False,1.0621405322758255,1.0,False,1.018971517097222,1.0,False,1.018971517097222,1.0,False
2010-07-27,SMH,12.126112937927246,40.48969650268555,1.0150617993421767,1.0,False,1.0150617993421767,1.0,False,1.0580651782274395,1.0,False,1.0150617993421767,1.0,False,1.0150617993421767,1.0,False
2010-07-28,SMH,11.922314643859863,40.16696548461914,0.9980020981718308,1.0,False,0.9980020981718308,1.0,False,1.0402827380144333,1.0,False,0.9980020981718308,1.0,False,0.9980020981718308,1.0,False
2010-07-29,SMH,11.73549747467041,39.87039566040039,0.9823638657987558,1.0,False,0.9823638657987558,1.0,False,1.0239819875244605,1.0,False,0.9823638657987558,1.0,False,0.9823638657987558,1.0,False
2010-07-30,SMH,11.629350662231445,39.957637786865234,0.9734784484370445,1.0,False,0.9734784484370445,1.0,False,1.014720136954833,1.0,False,0.9734784484370445,1.0,False,0.9734784484370445,1.0,False
2010-08-02,SMH,11.837397575378418,40.70774841308594,0.9908937962148171,1.0,False,0.9908937962148171,1.0,False,1.03287329084391,1.0,False,0.9908937962148171,1.0,False,0.9908937962148171,1.0,False
2010-08-03,QQQ,11.676054954528809,40.533294677734375,0.9773880065303132,1.0,False,0.9773880065303132,1.0,False,1.0187953245773262,1.0,False,0.9773880065303132,1.0,False,0.9773880065303132,1.0,False
2010-08-04,QQQ,11.773710250854492,40.943260192871094,0.9872735927075889,1.0,False,0.9872735927075889,1.0,False,1.0290997163959528,1.0,False,0.9872735927075889,1.0,False,0.9872735927075889,1.0,False
2010-08-05,SMH,11.790693283081055,40.84732437133789,0.9849602717178028,1.0,False,0.9849602717178028,1.0,False,1.0266883909111975,1.0,False,0.9849602717178028,1.0,False,0.9849602717178028,1.0,False
2010-08-06,QQQ,11.782201766967773,40.786258697509766,0.9842509151246468,1.0,False,0.9842509151246468,1.0,False,1.025948982226277,1.0,False,0.9842509151246468,1.0,False,0.9842509151246468,1.0,False
2010-08-09,QQQ,11.833152770996094,41.06536102294922,0.9909861913671812,1.0,False,0.9909861913671812,1.0,False,1.0329696003429145,1.0,False,0.9909861913671812,1.0,False,0.9909861913671812,1.0,False
2010-08-10,QQQ,11.54443359375,40.70774841308594,0.9823563108692297,1.0,False,0.9823563108692297,1.0,False,1.0239741125282178,1.0,False,0.9823563108692297,1.0,False,0.9823563108692297,1.0,False
2010-08-11,QQQ,11.255717277526855,39.60002517700195,0.9556248173800497,1.0,False,0.9556248173800497,1.0,False,0.9961101317920257,1.0,False,0.9556248173800497,1.0,False,0.9556248173800497,1.0,False
2010-08-12,QQQ,11.051918029785156,39.2859992980957,0.9480467685823263,1.0,False,0.9480467685823263,1.0,False,0.9882110368236449,1.0,False,0.9480467685823263,1.0,False,0.9480467685823263,1.0,False
2010-08-13,QQQ,10.911806106567383,39.00688552856445,0.9413112161718328,1.0,False,0.9413112161718328,1.0,False,0.9811901308391151,1.0,False,0.9413112161718328,1.0,False,0.9413112161718328,1.0,False
2010-08-16,QQQ,11.017950057983398,39.076663970947266,0.9429951042744561,1.0,False,0.9429951042744561,1.0,False,0.9847005838313799,2.0,False,0.9429951042744561,1.0,False,0.9429951042744561,1.0,False
2010-08-17,QQQ,11.149571418762207,39.573848724365234,0.9549931292015998,1.0,False,0.9549931292015998,1.0,False,1.0097578976965924,2.0,False,0.9549931292015998,1.0,False,0.9549931292015998,1.0,False
2010-08-18,QQQ,11.268454551696777,39.730831146240234,0.9587814171525705,1.0,False,0.9587814171525705,1.0,False,1.0177689577980185,2.0,False,0.9587814171525705,1.0,False,0.9587814171525705,1.0,False
2010-08-19,QQQ,11.043427467346191,39.12899398803711,0.9442579282954371,1.0,False,0.9442579282954371,1.0,False,0.9869349098006872,2.0,False,0.9442579282954371,1.0,False,0.9442579282954371,1.0,False
2010-08-20,QQQ,11.030689239501953,39.18134689331055,0.9455213046523365,1.0,False,0.9455213046523365,1.0,False,0.9895758624333894,2.0,False,0.9455213046523365,1.0,False,0.9455213046523365,1.0,False
2010-08-23,QQQ,10.92878532409668,38.79753875732422,0.9362592756960034,1.0,False,0.9362592756960034,1.0,False,0.9701887153701797,2.0,False,0.9362592756960034,1.0,False,0.9362592756960034,1.0,False
2010-08-24,QQQ,10.754707336425781,38.073570251464844,0.9187885223793473,1.0,False,0.9187885223793473,1.0,False,0.9339809507971973,2.0,False,0.9187885223793473,1.0,False,0.9187885223793473,1.0,False
2010-08-25,QQQ,10.809903144836426,38.439910888671875,0.9276290269741063,1.0,False,0.9276290269741063,1.0,False,0.9519543204809143,2.0,False,0.9276290269741063,1.0,False,0.9276290269741063,1.0,False
2010-08-26,QQQ,10.593365669250488,37.977622985839844,0.9164731302102469,1.0,False,0.9164731302102469,1.0,False,0.9290574429266689,2.0,False,0.9164731302102469,1.0,False,0.9164731302102469,1.0,False
2010-08-27,QQQ,10.746217727661133,38.439910888671875,0.9276290269741062,1.0,False,0.9276290269741062,1.0,False,0.9516756050513072,2.0,False,0.9276290269741062,1.0,False,0.9276290269741062,1.0,False
2010-08-30,QQQ,10.457499504089355,38.03866958618164,0.9179463021600763,1.0,False,0.9179463021600763,1.0,False,0.93180815216231,2.0,False,0.9179463021600763,1.0,False,0.9179463021600763,1.0,False
2010-08-31,QQQ,10.30465030670166,37.90785598754883,0.9147895182755825,1.0,False,0.9147895182755825,1.0,False,0.9253992435992185,2.0,False,0.9147895182755825,1.0,False,0.9147895182755825,1.0,False
2010-09-01,QQQ,10.618843078613281,39.041748046875,0.9421525158312395,1.0,False,0.9421525158312395,1.0,False,0.980759950591893,2.0,False,0.9421525158312395,1.0,False,0.9421525158312395,1.0,False
2010-09-02,QQQ,10.809903144836426,39.47788619995117,0.9526773688085538,1.0,False,0.9526773688085538,1.0,False,1.0026722293632564,2.0,False,0.9526773688085538,1.0,False,0.9526773688085538,1.0,False
2010-09-03,QQQ,10.979737281799316,40.132083892822266,0.9684644181345592,1.0,False,0.9684644181345592,1.0,False,1.0359032821016458,2.0,False,0.9684644181345592,1.0,False,0.9684644181345592,1.0,False
2010-09-07,QQQ,10.746217727661133,39.8616943359375,0.9619393977648868,1.0,False,0.9619393977648868,1.0,False,1.0219445038746804,2.0,False,0.9619393977648868,1.0,False,0.9619393977648868,1.0,False
2010-09-08,QQQ,10.724987983703613,40.3414192199707,0.9735160824424294,1.0,False,0.9735160824424294,1.0,False,1.0465421641988009,2.0,False,0.9735160824424294,1.0,False,0.9735160824424294,1.0,False
2010-09-09,QQQ,10.788675308227539,40.49844741821289,0.9773054750652367,1.0,False,0.9773054750652367,1.0,False,1.0546894546811976,2.0,False,0.9773054750652367,1.0,False,0.9773054750652367,1.0,False
2010-09-10,QQQ,10.657054901123047,40.646697998046875,0.9808830468634137,1.0,False,0.9808830468634137,1.0,False,1.062411149371694,2.0,False,0.9808830468634137,1.0,False,0.9808830468634137,1.0,False
