Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CandidateJson
ADBE,2011-05-06,2011-05-09,2011-05-11,71.17,34.73,45.63,31.38,32.75,2010-10-08,2010-04-30,2011-04-15,2011-05-06,29.99,18.17,"{""score"": 71.17, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 171, ""handle_low_idx"": 174, ""last_idx"": 174, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-04-15"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 34.73, ""handle_low_price"": 32.75, ""last_close"": 33.4, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 18.17, ""right_rim_gap_pct"": 4.46, ""cup_width_weeks"": 50, ""handle_width_weeks"": 3, ""breakout_level"": 34.73, ""projected_target"": 45.63, ""volume_note"": ""handle avg volume 0.58x cup avg; latest week 0.76x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADBE,2011-05-13,2011-05-16,2011-05-18,76.79,35.99,46.89,30.29,32.75,2010-10-08,2010-04-30,2011-04-15,2011-05-06,29.99,18.17,"{""score"": 76.79, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 171, ""handle_low_idx"": 174, ""last_idx"": 175, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-04-15"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-13"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 34.73, ""handle_low_price"": 32.75, ""last_close"": 35.33, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 18.17, ""right_rim_gap_pct"": 4.46, ""cup_width_weeks"": 50, ""handle_width_weeks"": 4, ""breakout_level"": 35.99, ""projected_target"": 46.89, ""volume_note"": ""handle avg volume 0.59x cup avg; latest week 1.11x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADBE,2011-05-20,2011-05-23,2011-05-25,76.71,35.99,46.89,30.29,32.75,2010-10-08,2010-04-30,2011-04-15,2011-05-06,29.99,18.17,"{""score"": 76.71, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 171, ""handle_low_idx"": 174, ""last_idx"": 176, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-04-15"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-20"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 34.73, ""handle_low_price"": 32.75, ""last_close"": 35.31, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 18.17, ""right_rim_gap_pct"": 4.46, ""cup_width_weeks"": 50, ""handle_width_weeks"": 5, ""breakout_level"": 35.99, ""projected_target"": 46.89, ""volume_note"": ""handle avg volume 0.57x cup avg; latest week 0.78x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADBE,2011-05-27,2011-05-31,2011-06-02,80.19,35.99,46.89,30.29,33.24,2010-10-08,2010-04-30,2011-05-13,2011-05-13,29.99,25.23,"{""score"": 80.19, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 175, ""handle_low_idx"": 175, ""last_idx"": 177, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-05-13"", ""handle_low_date"": ""2011-05-13"", ""last_date"": ""2011-05-27"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 35.99, ""handle_low_price"": 33.24, ""last_close"": 34.29, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 25.23, ""right_rim_gap_pct"": 0.99, ""cup_width_weeks"": 54, ""handle_width_weeks"": 2, ""breakout_level"": 35.99, ""projected_target"": 46.89, ""volume_note"": ""handle avg volume 0.51x cup avg; latest week 0.76x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADBE,2011-06-03,2011-06-06,2011-06-08,75.74,35.99,46.89,30.29,33.24,2010-10-08,2010-04-30,2011-05-13,2011-05-13,29.99,25.23,"{""score"": 75.74, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 175, ""handle_low_idx"": 175, ""last_idx"": 178, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-05-13"", ""handle_low_date"": ""2011-05-13"", ""last_date"": ""2011-06-03"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 35.99, ""handle_low_price"": 33.24, ""last_close"": 33.27, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 25.23, ""right_rim_gap_pct"": 0.99, ""cup_width_weeks"": 54, ""handle_width_weeks"": 3, ""breakout_level"": 35.99, ""projected_target"": 46.89, ""volume_note"": ""handle avg volume 0.48x cup avg; latest week 0.86x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADBE,2011-06-10,2011-06-13,2011-06-15,69.47,35.99,46.89,30.29,31.58,2010-10-08,2010-04-30,2011-04-15,2011-06-10,29.99,28.9,"{""score"": 69.47, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 171, ""handle_low_idx"": 179, ""last_idx"": 179, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-04-15"", ""handle_low_date"": ""2011-06-10"", ""last_date"": ""2011-06-10"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 34.73, ""handle_low_price"": 31.58, ""last_close"": 31.67, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 28.9, ""right_rim_gap_pct"": 4.46, ""cup_width_weeks"": 50, ""handle_width_weeks"": 8, ""breakout_level"": 35.99, ""projected_target"": 46.89, ""volume_note"": ""handle avg volume 0.52x cup avg; latest week 0.92x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADI,2012-02-10,2012-02-13,2012-02-15,63.41,29.41,39.3,33.63,28.21,2011-08-12,2011-05-20,2012-01-27,2012-02-03,32.04,12.16,"{""score"": 63.41, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 176, ""bottom_idx"": 188, ""right_rim_idx"": 212, ""handle_low_idx"": 213, ""last_idx"": 214, ""left_rim_date"": ""2011-05-20"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-01-27"", ""handle_low_date"": ""2012-02-03"", ""last_date"": ""2012-02-10"", ""left_rim_price"": 30.86, ""bottom_price"": 20.97, ""right_rim_price"": 29.41, ""handle_low_price"": 28.21, ""last_close"": 28.74, ""cup_depth_pct"": 32.04, ""handle_depth_pct_of_cup"": 12.16, ""right_rim_gap_pct"": 4.68, ""cup_width_weeks"": 36, ""handle_width_weeks"": 2, ""breakout_level"": 29.41, ""projected_target"": 39.3, ""volume_note"": ""handle avg volume 0.72x cup avg; latest week 0.89x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADI,2012-02-17,2012-02-21,2012-02-23,67.76,29.74,39.63,33.25,28.21,2011-08-12,2011-05-20,2012-01-27,2012-02-03,32.04,12.16,"{""score"": 67.76, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 176, ""bottom_idx"": 188, ""right_rim_idx"": 212, ""handle_low_idx"": 213, ""last_idx"": 215, ""left_rim_date"": ""2011-05-20"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-01-27"", ""handle_low_date"": ""2012-02-03"", ""last_date"": ""2012-02-17"", ""left_rim_price"": 30.86, ""bottom_price"": 20.97, ""right_rim_price"": 29.41, ""handle_low_price"": 28.21, ""last_close"": 29.44, ""cup_depth_pct"": 32.04, ""handle_depth_pct_of_cup"": 12.16, ""right_rim_gap_pct"": 4.68, ""cup_width_weeks"": 36, ""handle_width_weeks"": 3, ""breakout_level"": 29.74, ""projected_target"": 39.63, ""volume_note"": ""handle avg volume 0.69x cup avg; latest week 0.87x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADI,2012-02-24,2012-02-27,2012-02-29,59.6,29.74,39.63,33.25,28.15,2011-08-12,2011-05-20,2012-01-27,2012-02-24,32.04,12.74,"{""score"": 59.6, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 176, ""bottom_idx"": 188, ""right_rim_idx"": 212, ""handle_low_idx"": 216, ""last_idx"": 216, ""left_rim_date"": ""2011-05-20"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-01-27"", ""handle_low_date"": ""2012-02-24"", ""last_date"": ""2012-02-24"", ""left_rim_price"": 30.86, ""bottom_price"": 20.97, ""right_rim_price"": 29.41, ""handle_low_price"": 28.15, ""last_close"": 28.3, ""cup_depth_pct"": 32.04, ""handle_depth_pct_of_cup"": 12.74, ""right_rim_gap_pct"": 4.68, ""cup_width_weeks"": 36, ""handle_width_weeks"": 4, ""breakout_level"": 29.74, ""projected_target"": 39.63, ""volume_note"": ""handle avg volume 0.72x cup avg; latest week 1.16x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADI,2012-03-02,2012-03-05,2012-03-07,63.96,29.74,39.63,33.25,27.98,2011-08-12,2011-05-20,2012-02-17,2012-03-02,32.04,17.83,"{""score"": 63.96, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 176, ""bottom_idx"": 188, ""right_rim_idx"": 215, ""handle_low_idx"": 217, ""last_idx"": 217, ""left_rim_date"": ""2011-05-20"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-02-17"", ""handle_low_date"": ""2012-03-02"", ""last_date"": ""2012-03-02"", ""left_rim_price"": 30.86, ""bottom_price"": 20.97, ""right_rim_price"": 29.74, ""handle_low_price"": 27.98, ""last_close"": 28.16, ""cup_depth_pct"": 32.04, ""handle_depth_pct_of_cup"": 17.83, ""right_rim_gap_pct"": 3.62, ""cup_width_weeks"": 39, ""handle_width_weeks"": 2, ""breakout_level"": 29.74, ""projected_target"": 39.63, ""volume_note"": ""handle avg volume 0.74x cup avg; latest week 1.00x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
ADI,2012-03-09,2012-03-12,2012-03-14,73.33,29.74,39.63,33.25,27.32,2011-08-12,2011-05-20,2012-02-17,2012-03-09,32.04,24.46,"{""score"": 73.33, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 176, ""bottom_idx"": 188, ""right_rim_idx"": 215, ""handle_low_idx"": 218, ""last_idx"": 218, ""left_rim_date"": ""2011-05-20"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-02-17"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 30.86, ""bottom_price"": 20.97, ""right_rim_price"": 29.74, ""handle_low_price"": 27.32, ""last_close"": 28.55, ""cup_depth_pct"": 32.04, ""handle_depth_pct_of_cup"": 24.46, ""right_rim_gap_pct"": 3.62, ""cup_width_weeks"": 39, ""handle_width_weeks"": 3, ""breakout_level"": 29.74, ""projected_target"": 39.63, ""volume_note"": ""handle avg volume 0.73x cup avg; latest week 0.94x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}"
