Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
A,2024-01-25,2024-01-26,2024-01-30,69.79,138.19,181.39,31.26,124.58,2023-10-30,2023-07-27,2024-01-02,2024-01-17,31.26,31.51,109,16,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.76x handle avg,"{""score"": 69.79, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4043, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-25"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 127.66, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.87, ""cup_width_weeks"": 109, ""handle_width_weeks"": 16, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.76x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-25,2024-01-26,2024-01-30,69.73,138.19,181.39,31.26,124.58,2023-10-30,2023-08-02,2024-01-02,2024-01-17,31.26,31.51,105,16,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.76x handle avg,"{""score"": 69.73, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3922, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4043, ""left_rim_date"": ""2023-08-02"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-25"", ""left_rim_price"": 126.07, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 127.66, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 8.77, ""cup_width_weeks"": 105, ""handle_width_weeks"": 16, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.76x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-25,2024-01-26,2024-01-30,68.62,138.6,182.2,31.46,124.58,2023-10-30,2023-07-27,2023-12-20,2024-01-17,31.46,32.15,102,23,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.79x handle avg,"{""score"": 68.62, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4043, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-25"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 127.66, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.14, ""cup_width_weeks"": 102, ""handle_width_weeks"": 23, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.79x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-26,2024-01-29,2024-01-31,73.41,138.19,181.39,31.26,124.58,2023-10-30,2023-08-10,2024-01-02,2024-01-17,31.26,31.51,99,17,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.90x handle avg,"{""score"": 73.41, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4044, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-26"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 128.75, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.88, ""cup_width_weeks"": 99, ""handle_width_weeks"": 17, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.90x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-26,2024-01-29,2024-01-31,71.99,138.6,182.2,31.46,124.58,2023-10-30,2023-08-10,2023-12-20,2024-01-17,31.46,32.15,92,24,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.93x handle avg,"{""score"": 71.99, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4044, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-26"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 128.75, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.15, ""cup_width_weeks"": 92, ""handle_width_weeks"": 24, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.93x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-26,2024-01-29,2024-01-31,70.76,138.19,181.39,31.26,124.58,2023-10-30,2023-07-27,2024-01-02,2024-01-17,31.26,31.51,109,17,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.90x handle avg,"{""score"": 70.76, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4044, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-26"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 128.75, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.87, ""cup_width_weeks"": 109, ""handle_width_weeks"": 17, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.90x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-26,2024-01-29,2024-01-31,70.7,138.19,181.39,31.26,124.58,2023-10-30,2023-08-02,2024-01-02,2024-01-17,31.26,31.51,105,17,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.90x handle avg,"{""score"": 70.7, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3922, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4044, ""left_rim_date"": ""2023-08-02"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-26"", ""left_rim_price"": 126.07, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 128.75, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 8.77, ""cup_width_weeks"": 105, ""handle_width_weeks"": 17, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.90x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-26,2024-01-29,2024-01-31,69.55,138.6,182.2,31.46,124.58,2023-10-30,2023-07-27,2023-12-20,2024-01-17,31.46,32.15,102,24,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.93x handle avg,"{""score"": 69.55, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4044, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-26"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 128.75, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.14, ""cup_width_weeks"": 102, ""handle_width_weeks"": 24, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.93x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-29,2024-01-30,2024-02-01,75.01,138.19,181.39,31.26,124.58,2023-10-30,2023-08-10,2024-01-02,2024-01-17,31.26,31.51,99,18,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.97x handle avg,"{""score"": 75.01, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4045, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-29"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 130.56, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.88, ""cup_width_weeks"": 99, ""handle_width_weeks"": 18, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.97x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-29,2024-01-30,2024-02-01,73.53,138.6,182.2,31.46,124.58,2023-10-30,2023-08-10,2023-12-20,2024-01-17,31.46,32.15,92,25,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.00x handle avg,"{""score"": 73.53, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4045, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-29"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 130.56, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.15, ""cup_width_weeks"": 92, ""handle_width_weeks"": 25, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.00x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-29,2024-01-30,2024-02-01,72.35,138.19,181.39,31.26,124.58,2023-10-30,2023-07-27,2024-01-02,2024-01-17,31.26,31.51,109,18,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.97x handle avg,"{""score"": 72.35, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4045, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-29"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 130.56, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.87, ""cup_width_weeks"": 109, ""handle_width_weeks"": 18, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.97x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-29,2024-01-30,2024-02-01,72.29,138.19,181.39,31.26,124.58,2023-10-30,2023-08-02,2024-01-02,2024-01-17,31.26,31.51,105,18,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.97x handle avg,"{""score"": 72.29, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3922, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4045, ""left_rim_date"": ""2023-08-02"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-29"", ""left_rim_price"": 126.07, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 130.56, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 8.77, ""cup_width_weeks"": 105, ""handle_width_weeks"": 18, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.97x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-29,2024-01-30,2024-02-01,71.1,138.6,182.2,31.46,124.58,2023-10-30,2023-07-27,2023-12-20,2024-01-17,31.46,32.15,102,25,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.00x handle avg,"{""score"": 71.1, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4045, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-29"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 130.56, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.14, ""cup_width_weeks"": 102, ""handle_width_weeks"": 25, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.00x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-30,2024-01-31,2024-02-02,76.26,138.19,181.39,31.26,124.58,2023-10-30,2023-08-10,2024-01-02,2024-01-17,31.26,31.51,99,19,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.98x handle avg,"{""score"": 76.26, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4046, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-30"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 131.99, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.88, ""cup_width_weeks"": 99, ""handle_width_weeks"": 19, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.98x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-30,2024-01-31,2024-02-02,74.75,138.6,182.2,31.46,124.58,2023-10-30,2023-08-10,2023-12-20,2024-01-17,31.46,32.15,92,26,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.01x handle avg,"{""score"": 74.75, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3928, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4046, ""left_rim_date"": ""2023-08-10"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-30"", ""left_rim_price"": 127.3, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 131.99, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.15, ""cup_width_weeks"": 92, ""handle_width_weeks"": 26, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.01x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-30,2024-01-31,2024-02-02,73.61,138.19,181.39,31.26,124.58,2023-10-30,2023-07-27,2024-01-02,2024-01-17,31.26,31.51,109,19,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.98x handle avg,"{""score"": 73.61, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4046, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-30"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 131.99, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 7.87, ""cup_width_weeks"": 109, ""handle_width_weeks"": 19, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.98x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-30,2024-01-31,2024-02-02,73.55,138.19,181.39,31.26,124.58,2023-10-30,2023-08-02,2024-01-02,2024-01-17,31.26,31.51,105,19,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.98x handle avg,"{""score"": 73.55, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3922, ""bottom_idx"": 3984, ""right_rim_idx"": 4027, ""handle_low_idx"": 4037, ""last_idx"": 4046, ""left_rim_date"": ""2023-08-02"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2024-01-02"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-30"", ""left_rim_price"": 126.07, ""bottom_price"": 94.99, ""right_rim_price"": 138.19, ""handle_low_price"": 124.58, ""last_close"": 131.99, ""cup_depth_pct"": 31.26, ""handle_depth_pct_of_cup"": 31.51, ""right_rim_gap_pct"": 8.77, ""cup_width_weeks"": 105, ""handle_width_weeks"": 19, ""breakout_level"": 138.19, ""projected_target"": 181.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 0.98x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
A,2024-01-30,2024-01-31,2024-02-02,72.32,138.6,182.2,31.46,124.58,2023-10-30,2023-07-27,2023-12-20,2024-01-17,31.46,32.15,102,26,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.01x handle avg,"{""score"": 72.32, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3918, ""bottom_idx"": 3984, ""right_rim_idx"": 4020, ""handle_low_idx"": 4037, ""last_idx"": 4046, ""left_rim_date"": ""2023-07-27"", ""bottom_date"": ""2023-10-30"", ""right_rim_date"": ""2023-12-20"", ""handle_low_date"": ""2024-01-17"", ""last_date"": ""2024-01-30"", ""left_rim_price"": 127.31, ""bottom_price"": 94.99, ""right_rim_price"": 138.6, ""handle_low_price"": 124.58, ""last_close"": 131.99, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 32.15, ""right_rim_gap_pct"": 8.14, ""cup_width_weeks"": 102, ""handle_width_weeks"": 26, ""breakout_level"": 138.6, ""projected_target"": 182.2, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.01x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-01-31,2024-02-01,2024-02-05,79.2,15.84,21.22,33.96,14.21,2023-10-31,2023-08-09,2024-01-26,2024-01-31,33.13,30.3,117,3,volume condition PASS: handle avg volume 1.02x cup avg; handle avg 1.02x cup avg; latest day 0.91x handle avg,"{""score"": 79.2, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3927, ""bottom_idx"": 3985, ""right_rim_idx"": 4044, ""handle_low_idx"": 4047, ""last_idx"": 4047, ""left_rim_date"": ""2023-08-09"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-01-31"", ""last_date"": ""2024-01-31"", ""left_rim_price"": 16.24, ""bottom_price"": 10.86, ""right_rim_price"": 15.84, ""handle_low_price"": 14.21, ""last_close"": 14.23, ""cup_depth_pct"": 33.13, ""handle_depth_pct_of_cup"": 30.3, ""right_rim_gap_pct"": 2.46, ""cup_width_weeks"": 117, ""handle_width_weeks"": 3, ""breakout_level"": 15.84, ""projected_target"": 21.22, ""volume_note"": ""volume condition PASS: handle avg volume 1.02x cup avg; handle avg 1.02x cup avg; latest day 0.91x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 1.02x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
